model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.15035355414960924,0.6,0.11517338060010793,0.8052698176404913
ZScoreBaseline,0.16002977298101972,0.6,0.11243615197402752,0.8052698176404913
ZScoreBaseline,0.1611462597692594,0.6,0.11242012585466252,0.8052698176404913
ZScoreBaseline,0.1611462597692594,0.62,0.11238076547440433,0.8052698176404913
ZScoreBaseline,0.16747301823595087,0.62,0.11043973342156065,0.8052698176404913
ZScoreBaseline,0.16747301823595087,0.64,0.11023698437426796,0.8052698176404913
ZScoreBaseline,0.16858950502419054,0.64,0.10985900026478619,0.8052698176404913
ZScoreBaseline,0.1689616672869371,0.66,0.1096200472954785,0.8052698176404913
ZScoreBaseline,0.17045031633792335,0.66,0.10908378044853384,0.8052698176404913
ZScoreBaseline,0.17119464086341646,0.66,0.10907386394069982,0.8052698176404913
ZScoreBaseline,0.17714923706736138,0.66,0.10712260262928353,0.8052698176404913
ZScoreBaseline,0.17826572385560105,0.66,0.10709700207962548,0.8052698176404913
ZScoreBaseline,0.19464086341644957,0.66,0.10252916632668294,0.8052698176404913
ZScoreBaseline,0.19464086341644957,0.68,0.10251025943165627,0.8052698176404913
ZScoreBaseline,0.2005954596203945,0.68,0.10083560996707625,0.8052698176404913
ZScoreBaseline,0.20245627093412727,0.68,0.1007654659146326,0.8052698176404913
ZScoreBaseline,0.20357275772236696,0.68,0.10055800032454984,0.8052698176404913
ZScoreBaseline,0.20617789356159286,0.68,0.10025780677907083,0.8052698176404913
ZScoreBaseline,0.21697059918124303,0.68,0.09740930383800236,0.8052698176404913
ZScoreBaseline,0.22180870859694826,0.68,0.09733794182539086,0.8052698176404913
ZScoreBaseline,0.22739114253814663,0.68,0.096289303866067,0.8052698176404913
ZScoreBaseline,0.2698176404912542,0.68,0.09576228404776625,0.8052698176404913
ZScoreBaseline,0.2705619650167473,0.68,0.09560759387867268,0.8052698176404913
ZScoreBaseline,0.2705619650167473,0.7,0.0953054497168523,0.8052698176404913
ZScoreBaseline,0.27986602158541124,0.7,0.09349362927972128,0.8052698176404913
ZScoreBaseline,0.2802381838481578,0.72,0.09341449831397451,0.8052698176404913
ZScoreBaseline,0.29475251209527353,0.72,0.09017918240374052,0.8052698176404913
ZScoreBaseline,0.29475251209527353,0.74,0.09015248960679013,0.8052698176404913
ZScoreBaseline,0.3144771120208411,0.74,0.08527135655605818,0.8052698176404913
ZScoreBaseline,0.3565314477112021,0.74,0.08519976271129814,0.8052698176404913
ZScoreBaseline,0.3583922590249349,0.74,0.08492270232573466,0.8052698176404913
ZScoreBaseline,0.3583922590249349,0.76,0.08489951902710854,0.8052698176404913
ZScoreBaseline,0.37253442500930406,0.76,0.08208529705132081,0.8052698176404913
