model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.537402307406029,0.4,0.05612232543983251,0.4522925195385188
ZScoreBaseline,0.537402307406029,0.41,0.055988902638833896,0.4522925195385188
ZScoreBaseline,0.5385187941942687,0.41,0.055911282976247374,0.4522925195385188
ZScoreBaseline,0.5414960922962412,0.41,0.05586193574489384,0.4522925195385188
ZScoreBaseline,0.5418682545589877,0.41,0.055808919303458916,0.4522925195385188
ZScoreBaseline,0.5418682545589877,0.42,0.05572076285407662,0.4522925195385188
ZScoreBaseline,0.5437290658727205,0.42,0.05536037057929116,0.4522925195385188
ZScoreBaseline,0.5437290658727205,0.43,0.05529218885691251,0.4522925195385188
ZScoreBaseline,0.5474506885001861,0.43,0.05480086231493666,0.4522925195385188
ZScoreBaseline,0.5474506885001861,0.44,0.054756512969759336,0.4522925195385188
ZScoreBaseline,0.5515444733903982,0.44,0.054305502771569036,0.4522925195385188
ZScoreBaseline,0.5515444733903982,0.45,0.054241704478145324,0.4522925195385188
ZScoreBaseline,0.5537774469668776,0.45,0.05401062681347955,0.4522925195385188
ZScoreBaseline,0.5560104205433569,0.45,0.053900564123606935,0.4522925195385188
ZScoreBaseline,0.5571269073315965,0.45,0.05360133307011646,0.4522925195385188
ZScoreBaseline,0.5571269073315965,0.46,0.053542689323813175,0.4522925195385188
ZScoreBaseline,0.5582433941198363,0.46,0.05349129488355146,0.4522925195385188
ZScoreBaseline,0.5582433941198363,0.48,0.05337165958174056,0.4522925195385188
ZScoreBaseline,0.5586155563825828,0.48,0.0533483717665648,0.4522925195385188
ZScoreBaseline,0.5586155563825828,0.49,0.053281800602695044,0.4522925195385188
ZScoreBaseline,0.5589877186453294,0.49,0.053178790605416915,0.4522925195385188
ZScoreBaseline,0.5601042054335691,0.49,0.0531740359919202,0.4522925195385188
ZScoreBaseline,0.5612206922218087,0.49,0.05299713177882311,0.4522925195385188
ZScoreBaseline,0.5612206922218087,0.5,0.05298764538571406,0.4522925195385188
ZScoreBaseline,0.5615928544845553,0.5,0.05298203021292427,0.4522925195385188
ZScoreBaseline,0.5615928544845553,0.51,0.05277659369912931,0.4522925195385188
ZScoreBaseline,0.5623371790100484,0.51,0.052717074421157695,0.4522925195385188
ZScoreBaseline,0.5649423148492743,0.51,0.052452747889355306,0.4522925195385188
ZScoreBaseline,0.5649423148492743,0.53,0.05235089653029117,0.4522925195385188
ZScoreBaseline,0.5656866393747674,0.53,0.05230207804240585,0.4522925195385188
ZScoreBaseline,0.5656866393747674,0.54,0.052115979852173464,0.4522925195385188
ZScoreBaseline,0.5679196129512467,0.54,0.051948725995029345,0.4522925195385188
ZScoreBaseline,0.5679196129512467,0.55,0.05194410955489504,0.4522925195385188
ZScoreBaseline,0.5694082620022329,0.55,0.051766718444821176,0.4522925195385188
ZScoreBaseline,0.5694082620022329,0.56,0.05176216061468613,0.4522925195385188
ZScoreBaseline,0.5708969110532192,0.56,0.051694984748310455,0.4522925195385188
ZScoreBaseline,0.5708969110532192,0.57,0.05167210006741684,0.4522925195385188
ZScoreBaseline,0.5716412355787123,0.57,0.05157817449998505,0.4522925195385188
ZScoreBaseline,0.5723855601042054,0.57,0.05157131442622175,0.4522925195385188
